"","Name","Rate","Type_of_Review","Reviewers_name","Reviews","Data_of_Reviews"
"1026","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",5,"verified purchase","windy","this is an ideal pack size for a family great price and it is a quality product being a well known brand least you know your finger isnt going to go through it ",2023-08-11
"1027","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",4,"verified purchase","andrea","this is the second time i have made the mistake of buying the wrong andrex  i didnt want the gentle clean puppies on a roll type i wanted the traditional  the first time was recently with a supermarket purchase  andrex are producing so many different types of toilet roll but they are all good valuei have tried some of the other types including the aloe vera ones for when i have visitors of the feminine kindeven though i purchased the wrong type again i do not mind as this puppies on a roll andrex is good quality soft and absorbant  the reason i do prefer the traditional one is because the traditional one is also a good all rounder and can be used as kitchen roll cleaning windows etc  anything tissue paper does the traditional one is good atthis pack of  rolls is good value for money as even when andrex is on offer in the supermarkets one cant find  rolls for this pricenow for the bit where some buyers are complaining that these are not real andrex they are fake they are shorter smaller than the ones they normally buy etc  sorry to say but they are wrong  these rolls have not changed in size or thickness  this is the standard size for the gentle clean puppies on a roll paper  the ones i actually wanted before making the same error again are the traditional ones and they do have more paper on them and the sheets are larger but for this type of andrex it is the correct size  the paper is actually softer than the traditional paper and that is where the smaller size comes into play  this is more costly to produce  people claiming it is fake or andrex have downsized etc can just as easily buy much more newspaper for the same price but they certainly will not get the softness with it  these are the genuine andrex gentle clean rolls and they have not been downsizedi am highly recommending this  pack of andrex gentle clean puppies on a roll as it is much better quality than the traditional one it is much softer and so it is highly suitable for the bathroom  wc  its just not quite as good for some other uses such as cleaning windows as the fibres come loose and stick to the window",2024-02-09
"1028","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",5,"verified purchase","graham mumford","not really saving anything significant as the rolls are shorter and have a lot less sheets per roll than a standard roll however the rolls are soft to use and have acceptable absorbency",2024-02-17
"1029","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",5,"verified purchase","ken d","its important to know that this toilet roll cleans really well i like it its soft and lasts a long timei was kind of hoping after putting a roll onto the wall mounted holder the correct way you know flap hanging outside not wall side who does that that if i closed the door and waited a while then came back excited like a small child on christmas morning i would be welcomed by some cute puppies eating the butt napkins and making a total mess of my bathroom but when i returned i was only welcomed by my toddler asking for help  wondering if i got the wrong pack ill persevere  ",2021-01-30
"1030","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",5,"verified purchase","ken d","when it comes to bathroom essentials nothing quite compares to the comfort and quality of andrex gentle clean toilet rolls after using these rolls for an extended period i can confidently say that they offer an exceptional bathroom experience that stands head and shoulders above the restsoftness that surpasses expectationsone of the first things that struck me about andrex gentle clean toilet rolls is their remarkable softness from the moment you touch the paper you can feel the difference its incredibly gentle on the skin making every bathroom visit a truly comforting experience the delicate texture is perfect for those with sensitive skin as it minimizes irritation and discomfortstrength and durabilitydespite their gentle nature these toilet rolls are impressively strong and durable you wont have to worry about unexpected rips or tears ensuring a hasslefree experience every time you use them the thickness of the sheets provides an extra layer of confidence that the paper wont disintegrate or let you down when you need it the mostlintfree and highly absorbentandrex gentle clean toilet rolls are designed to be lintfree which means you wont have to deal with annoying bits of tissue sticking to your skin they are also highly absorbent efficiently performing their primary function whether you need a little or a lot these rolls will never leave you feeling unsatisfied or uncomfortablethoughtful packagingi appreciate the attention to detail in the packaging of andrex gentle clean toilet rolls the rolls are neatly packaged making them easy to store and ensuring they stay clean and hygienic until use the subtle design on the packaging adds a touch of elegance to my bathroomenvironmentally conscious choiceas someone who cares about the environment im pleased to know that andrex is committed to sustainability these toilet rolls are made with responsibly sourced materials and the brand actively works toward reducing its environmental impact choosing andrex gentle clean toilet rolls means making a responsible choice for the planet without compromising on qualityin conclusion andrex gentle clean toilet rolls have proven themselves to be a toptier choice for any bathroom their unbeatable combination of softness strength and absorbency makes them a standout product in the crowded market of toilet paper not only do they provide comfort and convenience but they also demonstrate a commitment to sustainability for those seeking a premium toilet paper experience andrex gentle clean toilet rolls are a musttry say goodbye to rough and uncomfortable bathroom visits and hello to pure indulgent softness",2024-02-04
"1031","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",4,"verified purchase","nigel","i recently purchased andrex gentle clean toilet rolls and have been very pleased with their quality one of the most noticeable features of this product is its balance between softness and strength the toilet paper is gentle on the skin which is particularly important for those with sensitive skin yet its strong enough to be effective for its intended usethe rolls are also quite absorbent which means you can use less per visit making them economical in the long run this is a significant benefit especially when trying to manage household expensesin terms of environmental consciousness andrexs commitment to sustainability is commendable knowing that the product is made from sustainable sources and that the company is environmentally responsible adds an additional layer of satisfaction to the purchasethe packaging of the product is straightforward and easy to open and the rolls are a good size fitting well in standard holders the texture of the toilet paper with its embossed pattern not only adds to its effectiveness but also gives it a premium feeloverall andrex gentle clean toilet rolls offer great value for their price they deliver on comfort and functionality without compromising on quality i would definitely recommend them to anyone looking for a reliable skinfriendly and ecoconscious toilet paper option",2023-11-11
"1032","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",5,"verified purchase","ryan","andrex gentle clean toilet rolls offer the ultimate combination of bulk buying convenience and gentle softness for your familys skin with their dermatologically tested formula these toilet rolls provide a gentle and comforting touch that your family will loveone of the standout features of andrex gentle clean toilet rolls is their bulk pack of  rolls with this generous quantity you can stock up on toilet rolls for an extended period ensuring you never run out of this essential household itemthe toilet rolls are designed with softness in mind the gentle and plush texture provides a comforting experience making them ideal for everyone in the family from young children to adultsthe dermatologically tested formula ensures that these toilet rolls are safe and kind to your familys skin you can use them with confidence knowing they wont cause irritation or discomfortandrex is a trusted brand with a reputation for quality and care with andrex gentle clean toilet rolls you can rely on their commitment to providing softness and comfort for your familys hygiene needsthe bulk buy option not only offers convenience but also reduces the need for frequent trips to the store saving you time and effort in the long runthe andrex gentle clean toilet rolls come in a compact and easytostore packaging ensuring they fit neatly in your bathroom or storage areawhile andrex gentle clean toilet rolls are soft and gentle on the skin some users may prefer an option with additional features such as moisture or fragrance however the simplicity and effectiveness of andrex gentle clean toilet rolls make them a reliable choice for everyday usein conclusion andrex gentle clean toilet rolls are the perfect bulk buy option that delivers gentle softness for your familys comfort with their dermatologically tested formula you can trust these toilet rolls to be kind to your skin stock up on this essential household item and enjoy the comfort of andrex gentle clean toilet rolls in your home",2024-02-04
"1033","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",3,"verified purchase","nigel","indulge in the ultimate comfort and care with the andrex gentle clean toilet rolls this bulk pack of  toilet rolls ensures that your familys bathroom needs are well taken care of providing a soft and gentle experience for everyonekey featuresgentle and soft the andrex gentle clean toilet rolls are specially designed to be gentle on the skin providing a soft and luxurious feel with every usepack bulk buy with  rolls in a pack you wont have to worry about running out of toilet rolls anytime soon making it a costeffective and convenient choice for your householdhighquality paper these toilet rolls are made from highquality paper ensuring durability and strength while maintaining their gentle texturefamilyfriendly the gentle and soft nature of these toilet rolls makes them perfect for the whole family from young children to adultsdermatologically tested the andrex gentle clean toilet rolls are dermatologically tested ensuring they are safe and suitable for all skin types even for sensitive skinquick absorption the paper is designed to absorb quickly and effectively providing a clean and hygienic experience with every usetrusted brand andrex is a wellknown and trusted brand when it comes to toilet rolls ensuring you get the best quality for your familyconvenient packaging the bulk pack is easy to store and access making it a hasslefree addition to your bathroom suppliesexperience the ultimate softness and care with andrex gentle clean toilet rolls with  rolls in a pack you can be confident that your familys bathroom needs will be met comfortably and conveniently say goodbye to rough and uncomfortable toilet rolls and embrace the gentle and soft touch of andrex for a luxurious bathroom experience every time",2023-11-11
"1034","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",5,"verified purchase","pati","ive always used andrex as for me they have always been the best when you weigh up the price and performance you get for that price by performace i mean how absorbent the tissue is and the thickness so that it doesnt tear easilythe great thing by getting them on amazon is that you can buy the really large packs and multiples of them so you get the best value for money and you dont have to worry about whether they will fit in your car or not because these get delivered to your doorstep  and for free if you are a prime member like i amamazons price for these is excellent and it worts out cheaper than the supermarkets that combined with the fact that you dont have to worry about carrying these large packs home makes amazon the ideal place to buy theseas mentioned earlier the andrex toilet rolls are really good but the reason why i only gave these  stars instead of  is because over time it looks like the manufacturer has reduced the actual size of the rolls so that you end up with less toilet paper on them i can remember the rolls being a lot thicker in the past but nowadays it looks like most manufacturers are trying to scrimp and save whereever they can hence the reason for me giving these  stars",2023-07-22
"1035","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",5,"verified purchase","perek","well worth the money just not as thick as not quilted but no complaints i get them again",2023-07-22
"1036","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",5,"verified purchase","windy","this is an ideal pack size for a family great price and it is a quality product being a well known brand least you know your finger isnt going to go through it ",2023-08-11
"1037","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",4,"verified purchase","andrea","this is the second time i have made the mistake of buying the wrong andrex  i didnt want the gentle clean puppies on a roll type i wanted the traditional  the first time was recently with a supermarket purchase  andrex are producing so many different types of toilet roll but they are all good valuei have tried some of the other types including the aloe vera ones for when i have visitors of the feminine kindeven though i purchased the wrong type again i do not mind as this puppies on a roll andrex is good quality soft and absorbant  the reason i do prefer the traditional one is because the traditional one is also a good all rounder and can be used as kitchen roll cleaning windows etc  anything tissue paper does the traditional one is good atthis pack of  rolls is good value for money as even when andrex is on offer in the supermarkets one cant find  rolls for this pricenow for the bit where some buyers are complaining that these are not real andrex they are fake they are shorter smaller than the ones they normally buy etc  sorry to say but they are wrong  these rolls have not changed in size or thickness  this is the standard size for the gentle clean puppies on a roll paper  the ones i actually wanted before making the same error again are the traditional ones and they do have more paper on them and the sheets are larger but for this type of andrex it is the correct size  the paper is actually softer than the traditional paper and that is where the smaller size comes into play  this is more costly to produce  people claiming it is fake or andrex have downsized etc can just as easily buy much more newspaper for the same price but they certainly will not get the softness with it  these are the genuine andrex gentle clean rolls and they have not been downsizedi am highly recommending this  pack of andrex gentle clean puppies on a roll as it is much better quality than the traditional one it is much softer and so it is highly suitable for the bathroom  wc  its just not quite as good for some other uses such as cleaning windows as the fibres come loose and stick to the window",2024-02-09
"1038","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",5,"verified purchase","graham mumford","not really saving anything significant as the rolls are shorter and have a lot less sheets per roll than a standard roll however the rolls are soft to use and have acceptable absorbency",2024-02-17
"1039","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",5,"verified purchase","ken d","its important to know that this toilet roll cleans really well i like it its soft and lasts a long timei was kind of hoping after putting a roll onto the wall mounted holder the correct way you know flap hanging outside not wall side who does that that if i closed the door and waited a while then came back excited like a small child on christmas morning i would be welcomed by some cute puppies eating the butt napkins and making a total mess of my bathroom but when i returned i was only welcomed by my toddler asking for help  wondering if i got the wrong pack ill persevere  ",2021-01-30
"1040","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",5,"verified purchase","ken d","when it comes to bathroom essentials nothing quite compares to the comfort and quality of andrex gentle clean toilet rolls after using these rolls for an extended period i can confidently say that they offer an exceptional bathroom experience that stands head and shoulders above the restsoftness that surpasses expectationsone of the first things that struck me about andrex gentle clean toilet rolls is their remarkable softness from the moment you touch the paper you can feel the difference its incredibly gentle on the skin making every bathroom visit a truly comforting experience the delicate texture is perfect for those with sensitive skin as it minimizes irritation and discomfortstrength and durabilitydespite their gentle nature these toilet rolls are impressively strong and durable you wont have to worry about unexpected rips or tears ensuring a hasslefree experience every time you use them the thickness of the sheets provides an extra layer of confidence that the paper wont disintegrate or let you down when you need it the mostlintfree and highly absorbentandrex gentle clean toilet rolls are designed to be lintfree which means you wont have to deal with annoying bits of tissue sticking to your skin they are also highly absorbent efficiently performing their primary function whether you need a little or a lot these rolls will never leave you feeling unsatisfied or uncomfortablethoughtful packagingi appreciate the attention to detail in the packaging of andrex gentle clean toilet rolls the rolls are neatly packaged making them easy to store and ensuring they stay clean and hygienic until use the subtle design on the packaging adds a touch of elegance to my bathroomenvironmentally conscious choiceas someone who cares about the environment im pleased to know that andrex is committed to sustainability these toilet rolls are made with responsibly sourced materials and the brand actively works toward reducing its environmental impact choosing andrex gentle clean toilet rolls means making a responsible choice for the planet without compromising on qualityin conclusion andrex gentle clean toilet rolls have proven themselves to be a toptier choice for any bathroom their unbeatable combination of softness strength and absorbency makes them a standout product in the crowded market of toilet paper not only do they provide comfort and convenience but they also demonstrate a commitment to sustainability for those seeking a premium toilet paper experience andrex gentle clean toilet rolls are a musttry say goodbye to rough and uncomfortable bathroom visits and hello to pure indulgent softness",2024-02-04
"1041","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",4,"verified purchase","nigel","i recently purchased andrex gentle clean toilet rolls and have been very pleased with their quality one of the most noticeable features of this product is its balance between softness and strength the toilet paper is gentle on the skin which is particularly important for those with sensitive skin yet its strong enough to be effective for its intended usethe rolls are also quite absorbent which means you can use less per visit making them economical in the long run this is a significant benefit especially when trying to manage household expensesin terms of environmental consciousness andrexs commitment to sustainability is commendable knowing that the product is made from sustainable sources and that the company is environmentally responsible adds an additional layer of satisfaction to the purchasethe packaging of the product is straightforward and easy to open and the rolls are a good size fitting well in standard holders the texture of the toilet paper with its embossed pattern not only adds to its effectiveness but also gives it a premium feeloverall andrex gentle clean toilet rolls offer great value for their price they deliver on comfort and functionality without compromising on quality i would definitely recommend them to anyone looking for a reliable skinfriendly and ecoconscious toilet paper option",2023-11-11
"1042","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",5,"verified purchase","ryan","andrex gentle clean toilet rolls offer the ultimate combination of bulk buying convenience and gentle softness for your familys skin with their dermatologically tested formula these toilet rolls provide a gentle and comforting touch that your family will loveone of the standout features of andrex gentle clean toilet rolls is their bulk pack of  rolls with this generous quantity you can stock up on toilet rolls for an extended period ensuring you never run out of this essential household itemthe toilet rolls are designed with softness in mind the gentle and plush texture provides a comforting experience making them ideal for everyone in the family from young children to adultsthe dermatologically tested formula ensures that these toilet rolls are safe and kind to your familys skin you can use them with confidence knowing they wont cause irritation or discomfortandrex is a trusted brand with a reputation for quality and care with andrex gentle clean toilet rolls you can rely on their commitment to providing softness and comfort for your familys hygiene needsthe bulk buy option not only offers convenience but also reduces the need for frequent trips to the store saving you time and effort in the long runthe andrex gentle clean toilet rolls come in a compact and easytostore packaging ensuring they fit neatly in your bathroom or storage areawhile andrex gentle clean toilet rolls are soft and gentle on the skin some users may prefer an option with additional features such as moisture or fragrance however the simplicity and effectiveness of andrex gentle clean toilet rolls make them a reliable choice for everyday usein conclusion andrex gentle clean toilet rolls are the perfect bulk buy option that delivers gentle softness for your familys comfort with their dermatologically tested formula you can trust these toilet rolls to be kind to your skin stock up on this essential household item and enjoy the comfort of andrex gentle clean toilet rolls in your home",2024-02-04
"1043","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",3,"verified purchase","nigel","indulge in the ultimate comfort and care with the andrex gentle clean toilet rolls this bulk pack of  toilet rolls ensures that your familys bathroom needs are well taken care of providing a soft and gentle experience for everyonekey featuresgentle and soft the andrex gentle clean toilet rolls are specially designed to be gentle on the skin providing a soft and luxurious feel with every usepack bulk buy with  rolls in a pack you wont have to worry about running out of toilet rolls anytime soon making it a costeffective and convenient choice for your householdhighquality paper these toilet rolls are made from highquality paper ensuring durability and strength while maintaining their gentle texturefamilyfriendly the gentle and soft nature of these toilet rolls makes them perfect for the whole family from young children to adultsdermatologically tested the andrex gentle clean toilet rolls are dermatologically tested ensuring they are safe and suitable for all skin types even for sensitive skinquick absorption the paper is designed to absorb quickly and effectively providing a clean and hygienic experience with every usetrusted brand andrex is a wellknown and trusted brand when it comes to toilet rolls ensuring you get the best quality for your familyconvenient packaging the bulk pack is easy to store and access making it a hasslefree addition to your bathroom suppliesexperience the ultimate softness and care with andrex gentle clean toilet rolls with  rolls in a pack you can be confident that your familys bathroom needs will be met comfortably and conveniently say goodbye to rough and uncomfortable toilet rolls and embrace the gentle and soft touch of andrex for a luxurious bathroom experience every time",2023-11-11
"1044","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",5,"verified purchase","pati","ive always used andrex as for me they have always been the best when you weigh up the price and performance you get for that price by performace i mean how absorbent the tissue is and the thickness so that it doesnt tear easilythe great thing by getting them on amazon is that you can buy the really large packs and multiples of them so you get the best value for money and you dont have to worry about whether they will fit in your car or not because these get delivered to your doorstep  and for free if you are a prime member like i amamazons price for these is excellent and it worts out cheaper than the supermarkets that combined with the fact that you dont have to worry about carrying these large packs home makes amazon the ideal place to buy theseas mentioned earlier the andrex toilet rolls are really good but the reason why i only gave these  stars instead of  is because over time it looks like the manufacturer has reduced the actual size of the rolls so that you end up with less toilet paper on them i can remember the rolls being a lot thicker in the past but nowadays it looks like most manufacturers are trying to scrimp and save whereever they can hence the reason for me giving these  stars",2023-07-22
"1045","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",5,"verified purchase","perek","well worth the money just not as thick as not quilted but no complaints i get them again",2023-07-22
"1046","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",5,"verified purchase","windy","this is an ideal pack size for a family great price and it is a quality product being a well known brand least you know your finger isnt going to go through it ",2023-08-11
"1047","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",4,"verified purchase","andrea","this is the second time i have made the mistake of buying the wrong andrex  i didnt want the gentle clean puppies on a roll type i wanted the traditional  the first time was recently with a supermarket purchase  andrex are producing so many different types of toilet roll but they are all good valuei have tried some of the other types including the aloe vera ones for when i have visitors of the feminine kindeven though i purchased the wrong type again i do not mind as this puppies on a roll andrex is good quality soft and absorbant  the reason i do prefer the traditional one is because the traditional one is also a good all rounder and can be used as kitchen roll cleaning windows etc  anything tissue paper does the traditional one is good atthis pack of  rolls is good value for money as even when andrex is on offer in the supermarkets one cant find  rolls for this pricenow for the bit where some buyers are complaining that these are not real andrex they are fake they are shorter smaller than the ones they normally buy etc  sorry to say but they are wrong  these rolls have not changed in size or thickness  this is the standard size for the gentle clean puppies on a roll paper  the ones i actually wanted before making the same error again are the traditional ones and they do have more paper on them and the sheets are larger but for this type of andrex it is the correct size  the paper is actually softer than the traditional paper and that is where the smaller size comes into play  this is more costly to produce  people claiming it is fake or andrex have downsized etc can just as easily buy much more newspaper for the same price but they certainly will not get the softness with it  these are the genuine andrex gentle clean rolls and they have not been downsizedi am highly recommending this  pack of andrex gentle clean puppies on a roll as it is much better quality than the traditional one it is much softer and so it is highly suitable for the bathroom  wc  its just not quite as good for some other uses such as cleaning windows as the fibres come loose and stick to the window",2024-02-09
"1048","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",5,"verified purchase","graham mumford","not really saving anything significant as the rolls are shorter and have a lot less sheets per roll than a standard roll however the rolls are soft to use and have acceptable absorbency",2024-02-17
"1049","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",5,"verified purchase","ken d","its important to know that this toilet roll cleans really well i like it its soft and lasts a long timei was kind of hoping after putting a roll onto the wall mounted holder the correct way you know flap hanging outside not wall side who does that that if i closed the door and waited a while then came back excited like a small child on christmas morning i would be welcomed by some cute puppies eating the butt napkins and making a total mess of my bathroom but when i returned i was only welcomed by my toddler asking for help  wondering if i got the wrong pack ill persevere  ",2021-01-30
"1050","andrex gentle clean toilet rolls   toilet roll pack  bulk buy toilet rolls  gentle and soft on your familys skin  dermatologically tested",5,"verified purchase","ken d","when it comes to bathroom essentials nothing quite compares to the comfort and quality of andrex gentle clean toilet rolls after using these rolls for an extended period i can confidently say that they offer an exceptional bathroom experience that stands head and shoulders above the restsoftness that surpasses expectationsone of the first things that struck me about andrex gentle clean toilet rolls is their remarkable softness from the moment you touch the paper you can feel the difference its incredibly gentle on the skin making every bathroom visit a truly comforting experience the delicate texture is perfect for those with sensitive skin as it minimizes irritation and discomfortstrength and durabilitydespite their gentle nature these toilet rolls are impressively strong and durable you wont have to worry about unexpected rips or tears ensuring a hasslefree experience every time you use them the thickness of the sheets provides an extra layer of confidence that the paper wont disintegrate or let you down when you need it the mostlintfree and highly absorbentandrex gentle clean toilet rolls are designed to be lintfree which means you wont have to deal with annoying bits of tissue sticking to your skin they are also highly absorbent efficiently performing their primary function whether you need a little or a lot these rolls will never leave you feeling unsatisfied or uncomfortablethoughtful packagingi appreciate the attention to detail in the packaging of andrex gentle clean toilet rolls the rolls are neatly packaged making them easy to store and ensuring they stay clean and hygienic until use the subtle design on the packaging adds a touch of elegance to my bathroomenvironmentally conscious choiceas someone who cares about the environment im pleased to know that andrex is committed to sustainability these toilet rolls are made with responsibly sourced materials and the brand actively works toward reducing its environmental impact choosing andrex gentle clean toilet rolls means making a responsible choice for the planet without compromising on qualityin conclusion andrex gentle clean toilet rolls have proven themselves to be a toptier choice for any bathroom their unbeatable combination of softness strength and absorbency makes them a standout product in the crowded market of toilet paper not only do they provide comfort and convenience but they also demonstrate a commitment to sustainability for those seeking a premium toilet paper experience andrex gentle clean toilet rolls are a musttry say goodbye to rough and uncomfortable bathroom visits and hello to pure indulgent softness",2024-02-04
"1051","catsan hygiene cat litter l",4,"verified purchase","jackb","good litter cat seems to like using it i have a mat under the tray to catch the odd bit that comes off on the cats feet it seems to hold the smell although i do replace frequently not too expensive for a large bag",2024-02-28
"1052","catsan hygiene cat litter l",5,"verified purchase","kj","really good product been buying cheap litter for years and always had an issue with odours not with this one though doesnt clump together meaning you can easily scoop out solids and is very long lasting because of not having to constantly remove large amounts of clumped litter so actually works out cheaper in the long run",2024-01-30
"1053","catsan hygiene cat litter l",3,"verified purchase","jackb","very absorbent doesnt all clump into a lump  reduces odour  not noticed any cat wee smell and we have three litter trays dotted around the house for two very young kittens we all know cat wee is a horrible strong odour highly recommend",2024-02-28
"1054","catsan hygiene cat litter l",5,"verified purchase","tracey","excellent product worth the extra cost to me as i have copd so this saves a lot of tiring effort for me however unfortunately the company used hermes to deliver  my local evri agent will not ring the front door bell but instead insists on going past the front door and bell round the side of the house and leaving packages whatever the weather round there for me to discover sometimes days later  this time i found the package but its too heavy for me to carry to my door so ill have to wait for someone to come who can carry it for me  this undoes the benefit of buying cat litter in this form and in bulk so unless supplier changes delivery company thats it for me",2024-02-20
"1055","catsan hygiene cat litter l",5,"verified purchase","m burrows","i recently tried out the catsan smart pack cat litter upon a friends recommendation as someone who has been using regular catsan litter for quite some time i was excited to give this new product a whirl however after using it for a while now i have mixed feelings about its performancefirstly let me start by highlighting the positives the catsan smart pack cat litter does an excellent job in terms of odor control and clumping ability it effectively keeps any unpleasant smells at bay leaving my home smelling fresh and clean the clumps formed are tight and easy to scoop up making the cleaning process hasslefree this aspect alone earns it a decent rating of however when considering the price difference between the catsan smart pack and their regular litter i must admit that i am slightly disappointed while i had hoped that the smart pack would last longer due to its unique design and packaging i found that it didnt live up to my expectations in terms of longevity considering the higher price tag i expected it to be more costeffective in the long run sadly this was not the caseanother drawback worth mentioning is that these smart packs do not fit all types of cat litter trays if you have a standard rectangular tray with no raised sides or unusual shapes then youre good to go however if your tray deviates from this norm in any way you may encounter difficulties fitting the smart pack correctlyoverall while there are certainly positive aspects to highlight about the catsan smart pack cat litter such as its superior odor control and clumping ability i personally feel that it falls short when considering its value for money compared to regular catsan litter additionally the limited compatibility with certain cat litter trays can be quite inconvenientso despite giving it a rating of  out of  due to its positive attributes mentioned earlier i have decided that i wont be purchasing the catsan smart pack cat litter again in the future instead i will stick to the regular catsan litter that has served me well and offers better value for my money in my opinion",2024-01-16
"1056","catsan hygiene cat litter l",5,"verified purchase","pretzel","it was a little on the expensive side but it lasts longer",2024-01-14
"1057","catsan hygiene cat litter l",5,"verified purchase","mark","product is great however evri are terrible my order wasnt due to come until the day after however it came a day early when i was at work they are supposed to do  delivery attempts but just left it on my doorstep in the rain had to dry tthe next to my radiator terrible service",2023-11-19
"1058","catsan hygiene cat litter l",4,"verified purchase","susan baker","as a proud owner of four feline friends finding a litter that effectively combats odours has been a gamechanger and catsan hygiene cat litter has done just that its exceptional absorbency keeps the litter box fresh significantly reducing the dreaded cat poop smell its easy to maintain making our daily cleaning routine much simpler despite its slightly higher price the quality and quantity provided offer great value plus its minimal dust production is a bonus for our respiratory health highly recommend for anyone with multiple cats looking for a stressfree litter solution",2024-02-24
"1059","catsan hygiene cat litter l",5,"verified purchase","shug","the best liners ive used to far they fit many different sizes of tray and dont hold a smell much more sturdy than other litter liners i have tried which often rip and tear but these hold up great against claws this helps when cleaning as its easier to remove the bag as its all in one piece and there arent holes for pee and other substances to leak through making cleaning that much easieronly thing i would suggest is you might need to buy another normal bag just to top it up a bit depending on the size of tray you use kg is a bit thin of a layer for my tray but it is a large one so i buy a kg bag on top and throw an extra kg or so on top when i change the litter",2024-02-08
"1060","catsan hygiene cat litter l",5,"verified purchase","trees and wheels","im trying to find a good litter  this litter was ok but i found it began to smell a lot quicker that others ive tried and one of my cats in particular took a dislike to it",2024-02-06
"1061","catsan hygiene cat litter l",4,"verified purchase","jackb","good litter cat seems to like using it i have a mat under the tray to catch the odd bit that comes off on the cats feet it seems to hold the smell although i do replace frequently not too expensive for a large bag",2024-02-28
"1062","catsan hygiene cat litter l",5,"verified purchase","kj","really good product been buying cheap litter for years and always had an issue with odours not with this one though doesnt clump together meaning you can easily scoop out solids and is very long lasting because of not having to constantly remove large amounts of clumped litter so actually works out cheaper in the long run",2024-01-30
"1063","catsan hygiene cat litter l",3,"verified purchase","jackb","very absorbent doesnt all clump into a lump  reduces odour  not noticed any cat wee smell and we have three litter trays dotted around the house for two very young kittens we all know cat wee is a horrible strong odour highly recommend",2024-02-28
"1064","catsan hygiene cat litter l",5,"verified purchase","tracey","excellent product worth the extra cost to me as i have copd so this saves a lot of tiring effort for me however unfortunately the company used hermes to deliver  my local evri agent will not ring the front door bell but instead insists on going past the front door and bell round the side of the house and leaving packages whatever the weather round there for me to discover sometimes days later  this time i found the package but its too heavy for me to carry to my door so ill have to wait for someone to come who can carry it for me  this undoes the benefit of buying cat litter in this form and in bulk so unless supplier changes delivery company thats it for me",2024-02-20
